model_string,cache_key,hit_count,accuracy,mae,training_time_sec
"stack ( SVM ( C = 0.1 , kernel = poly ) , RF ( max_depth = 1 ) , GB ( n_estimators = 2 ) )","stack ( SVM ( C = 0.1 , kernel = poly ) , RF ( max_depth = 1 ) , GB ( n_estimators = 2 ) )",0,0.6071428571428571,0.3928571428571429,1.461240632001136
bag ( XGB ( max_depth = 2 ) ),bag ( XGB ( max_depth = 2 ) ),2,0.65625,0.34375,2.0785879729955923
"bag ( XGB ( n_estimators = 50 , max_depth = 10 ) )","bag ( XGB ( n_estimators = 50 , max_depth = 10 ) )",1,0.625,0.375,2.288250745004916
bag ( GB ( learning_rate = 0.5 ) ),bag ( GB ( learning_rate = 0.5 ) ),1,0.625,0.375,2.745972990000155
"ada ( DT ( max_depth = 5 , criterion = entropy , min_samples_split = 3 ) ; learning_rate = 50 )","ada ( DT ( max_depth = 5 , criterion = entropy , min_samples_split = 3 ) ; learning_rate = 50 )",0,0.39732142857142855,0.6026785714285714,0.08393906700075604
"bag ( DT ( max_depth = 3 , criterion = gini , min_samples_split = 10 ) )","bag ( DT ( max_depth = 3 , criterion = gini , min_samples_split = 10 ) )",0,0.6428571428571429,0.3571428571428571,0.1445950030029053
bag ( KNN ( n_neighbors = 1 ) ),bag ( KNN ( n_neighbors = 1 ) ),0,0.5625,0.4375,0.15443567599868402
bag ( KNN ( n_neighbors = 5 ) ),bag ( KNN ( n_neighbors = 5 ) ),1,0.5625,0.4375,0.1413413730042521
"bag ( GB ( n_estimators = 2 , learning_rate = 10 ) )","bag ( GB ( n_estimators = 2 , learning_rate = 10 ) )",0,0.35267857142857145,0.6473214285714286,0.4322746950056171
"bag ( XGB ( n_estimators = 3 , max_depth = 2 ) )","bag ( XGB ( n_estimators = 3 , max_depth = 2 ) )",0,0.6428571428571429,0.3571428571428571,0.5129301429988118
bag ( XGB ( n_estimators = 3 ) ),bag ( XGB ( n_estimators = 3 ) ),0,0.6383928571428571,0.3616071428571429,0.5348111310013337
bag ( XGB ( n_estimators = 3 ) ),bag ( XGB ( n_estimators = 3 ) ),0,0.6116071428571429,0.3883928571428571,0.5041138310043607
bag ( XGB ( n_estimators = 3 ) ),bag ( XGB ( n_estimators = 3 ) ),0,0.65625,0.34375,0.550492728005338
"bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )","bag ( XGB ( n_estimators = 5 , max_depth = 2 ) )",0,0.6339285714285714,0.3660714285714286,0.39157800099928863
bag ( XGB ( n_estimators = 5 ) ),bag ( XGB ( n_estimators = 5 ) ),0,0.6160714285714286,0.3839285714285714,0.5202356400041026
"vote ( KNN ( n_neighbors = 5 ) , DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.1 ) , RF ( max_depth = 10 ) ; voting = hard )","vote ( KNN ( n_neighbors = 5 ) , DT ( max_depth = 5 , criterion = gini , min_samples_split = 0.1 ) , RF ( max_depth = 10 ) ; voting = hard )",0,0.6517857142857143,0.3482142857142857,0.5939812440046808
bag ( LR ( C = 1.0 ) ),bag ( LR ( C = 1.0 ) ),0,0.625,0.375,1.0213814989983803
stack ( GB ( learning_rate = 1.0 ) ),stack ( GB ( learning_rate = 1.0 ) ),0,0.5446428571428571,0.4553571428571429,1.764618599001551
bag ( XGB ( max_depth = 10 ) ),bag ( XGB ( max_depth = 10 ) ),0,0.6205357142857143,0.3794642857142857,2.177008864993695
ada ( DT ( criterion = entropy ) ),ada ( DT ( criterion = entropy ) ),0,0.5580357142857143,0.4419642857142857,0.036703926998598035
"bag ( LR ( C = 1.0 , max_iter = 2 ) ; n_estimators = 1 , max_samples = 0.5 )","bag ( LR ( C = 1.0 , max_iter = 2 ) ; n_estimators = 1 , max_samples = 0.5 )",0,0.6294642857142857,0.3705357142857143,0.05689456799882464
"bag ( KNN ( n_neighbors = 5 ) ; n_estimators = 5 , max_features = 10 )","bag ( KNN ( n_neighbors = 5 ) ; n_estimators = 5 , max_features = 10 )",0,0.5803571428571429,0.4196428571428571,0.07964411199645838
vote ( NB ( var_smoothing = 1e-9 ) ),vote ( NB ( var_smoothing = 1e-9 ) ),0,0.6294642857142857,0.3705357142857143,0.04264779799996177
"bag ( NB ( var_smoothing = 1e-7 ) ; n_estimators = 10 , max_features = 0.1 )","bag ( NB ( var_smoothing = 1e-7 ) ; n_estimators = 10 , max_features = 0.1 )",0,0.5401785714285714,0.4598214285714286,0.16634901700308546
"vote ( XGB ( n_estimators = 3 ) , KNN ( n_neighbors = 10 ) )","vote ( XGB ( n_estimators = 3 ) , KNN ( n_neighbors = 10 ) )",0,0.6607142857142857,0.3392857142857143,0.05709392700373428
"vote ( RF ( n_estimators = 5 , max_depth = 1 ) )","vote ( RF ( n_estimators = 5 , max_depth = 1 ) )",0,0.6428571428571429,0.3571428571428571,0.05620804899808718
stack ( RF ( n_estimators = 1 ) ; final_estimator = XGB ),stack ( RF ( n_estimators = 1 ) ; final_estimator = XGB ),0,0.48214285714285715,0.5178571428571428,0.11864634599623969
vote ( SVM ( kernel = rbf ) ; voting = soft ),vote ( SVM ( kernel = rbf ) ; voting = soft ),0,0.6116071428571429,0.3883928571428571,0.30232846799481194
stack ( DT ( max_depth = 50 ) ),stack ( DT ( max_depth = 50 ) ),0,0.5491071428571429,0.4508928571428571,0.11652658900129609
"stack ( SVM ( C = 10 , kernel = sigmoid ) )","stack ( SVM ( C = 10 , kernel = sigmoid ) )",0,0.5267857142857143,0.4732142857142857,0.359865890997753
bag ( NB ( var_smoothing = 1e-7 ) ),bag ( NB ( var_smoothing = 1e-7 ) ),2,0.625,0.375,0.18871103799756384
vote ( SVM ( kernel = linear ) ),vote ( SVM ( kernel = linear ) ),0,0.625,0.375,0.1823657130007632
"bag ( XGB ( n_estimators = 5 , max_depth = 3 ) )","bag ( XGB ( n_estimators = 5 , max_depth = 3 ) )",0,0.6026785714285714,0.3973214285714286,0.47719925900310045
stack ( GB ( n_estimators = 5 ) ; cv = 3 ),stack ( GB ( n_estimators = 5 ) ; cv = 3 ),0,0.6205357142857143,0.3794642857142857,0.5118182519945549
vote ( LR ( C = 50 ) ; voting = soft ),vote ( LR ( C = 50 ) ; voting = soft ),0,0.6071428571428571,0.3928571428571429,0.5791486119996989
bag ( NB ( var_smoothing = 1e-8 ) ),bag ( NB ( var_smoothing = 1e-8 ) ),2,0.6205357142857143,0.3794642857142857,0.1780627309999545
"bag ( LR ( C = 1.0 , max_iter = 10 ) )","bag ( LR ( C = 1.0 , max_iter = 10 ) )",0,0.5982142857142857,0.4017857142857143,0.269378750002943
"stack ( SVM ( C = 1.0 ) , KNN ( n_neighbors = 3 ) )","stack ( SVM ( C = 1.0 ) , KNN ( n_neighbors = 3 ) )",0,0.6205357142857143,0.3794642857142857,0.34032101099728607
"ada ( DT ( max_depth = 3 , criterion = gini , min_samples_split = 0.3 ) )","ada ( DT ( max_depth = 3 , criterion = gini , min_samples_split = 0.3 ) )",0,0.5848214285714286,0.4151785714285714,0.7332409910013666
"bag ( LR ( C = 0.5 , max_iter = 50 ) ; max_samples = 1.0 )","bag ( LR ( C = 0.5 , max_iter = 50 ) ; max_samples = 1.0 )",0,0.5892857142857143,0.4107142857142857,0.5961095149978064
stack ( LR ( penalty = elasticnet ) ; final_estimator = GB ),stack ( LR ( penalty = elasticnet ) ; final_estimator = GB ),0,0.5982142857142857,0.4017857142857143,1.0693286120003904
"ada ( RF ( max_depth = 5 ) ; n_estimators = 3 , learning_rate = 1.0 )","ada ( RF ( max_depth = 5 ) ; n_estimators = 3 , learning_rate = 1.0 )",0,0.6160714285714286,0.3839285714285714,1.091691114997957
"bag ( GB ( learning_rate = 1.0 ) ; n_estimators = 5 , max_samples = 50 )","bag ( GB ( learning_rate = 1.0 ) ; n_estimators = 5 , max_samples = 50 )",0,0.5580357142857143,0.4419642857142857,1.2141841939956066
bag ( GB ( n_estimators = 10 ) ; n_estimators = 50 ),bag ( GB ( n_estimators = 10 ) ; n_estimators = 50 ),2,0.6383928571428571,0.3616071428571429,1.1517983109952183
"bag ( SVM ( kernel = poly ) ; n_estimators = 3 , max_features = 0.1 )","bag ( SVM ( kernel = poly ) ; n_estimators = 3 , max_features = 0.1 )",0,0.40625,0.59375,2.1135170639972785
"bag ( GB ( n_estimators = 3 ) ; n_estimators = 1 , max_samples = 0.5 )","bag ( GB ( n_estimators = 3 ) ; n_estimators = 1 , max_samples = 0.5 )",0,0.6205357142857143,0.3794642857142857,0.09760811000160174
vote ( NB ( var_smoothing = 1e-6 ) ),vote ( NB ( var_smoothing = 1e-6 ) ),0,0.6294642857142857,0.3705357142857143,0.05563913299556589
"bag ( LR ( C = 1.0 , max_iter = 2 ) ; n_estimators = 2 , max_features = 10 )","bag ( LR ( C = 1.0 , max_iter = 2 ) ; n_estimators = 2 , max_features = 10 )",0,0.4955357142857143,0.5044642857142857,0.08022436199826188
"vote ( GB ( n_estimators = 2 , learning_rate = 10 ) )","vote ( GB ( n_estimators = 2 , learning_rate = 10 ) )",0,0.3794642857142857,0.6205357142857143,0.045494243997382
"bag ( LR ( C = 1.0 , max_iter = 2 ) ; n_estimators = 1 , max_samples = 50 )","bag ( LR ( C = 1.0 , max_iter = 2 ) ; n_estimators = 1 , max_samples = 50 )",0,0.59375,0.40625,0.01866716900258325
"vote ( RF ( n_estimators = 5 , max_depth = 2 ) )","vote ( RF ( n_estimators = 5 , max_depth = 2 ) )",0,0.6160714285714286,0.3839285714285714,0.052209000001312234
"bag ( RF ( n_estimators = 5 , max_depth = 2 ) ; n_estimators = 2 , max_samples = 0.5 )","bag ( RF ( n_estimators = 5 , max_depth = 2 ) ; n_estimators = 2 , max_samples = 0.5 )",0,0.6116071428571429,0.3883928571428571,0.09144617800484411
"bag ( LR ( C = 0.1 ) ; n_estimators = 1 , max_samples = 50 )","bag ( LR ( C = 0.1 ) ; n_estimators = 1 , max_samples = 50 )",0,0.53125,0.46875,0.2081551360024605
"stack ( NB ( var_smoothing = 1e-8 ) ; final_estimator = XGB , cv = 2 )","stack ( NB ( var_smoothing = 1e-8 ) ; final_estimator = XGB , cv = 2 )",0,0.625,0.375,0.2242737160049728
bag ( LR ( C = 1.0 ) ; max_features = 0.1 ),bag ( LR ( C = 1.0 ) ; max_features = 0.1 ),0,0.6116071428571429,0.3883928571428571,0.3260501039985684
bag ( NB ( var_smoothing = 1e-7 ) ; max_samples = 10 ),bag ( NB ( var_smoothing = 1e-7 ) ; max_samples = 10 ),0,0.5625,0.4375,0.28838648200326134
stack ( GB ( n_estimators = 3 ) ; cv = 2 ),stack ( GB ( n_estimators = 3 ) ; cv = 2 ),0,0.6205357142857143,0.3794642857142857,0.3776896260023932
"vote ( NB ( var_smoothing = 1e-7 ) , SVM ( C = 10 ) )","vote ( NB ( var_smoothing = 1e-7 ) , SVM ( C = 10 ) )",0,0.65625,0.34375,0.06749841399869183
"bag ( RF ( n_estimators = 2 , max_depth = 2 ) )","bag ( RF ( n_estimators = 2 , max_depth = 2 ) )",0,0.6160714285714286,0.3839285714285714,0.24330629199539544
vote ( XGB ( n_estimators = 50 ) ; voting = hard ),vote ( XGB ( n_estimators = 50 ) ; voting = hard ),0,0.5758928571428571,0.4241071428571429,0.19703043600020465
"stack ( XGB ( n_estimators = 10 , max_depth = 1 ) )","stack ( XGB ( n_estimators = 10 , max_depth = 1 ) )",0,0.6205357142857143,0.3794642857142857,0.3115651339976466
vote ( LR ( C = 50 ) ),vote ( LR ( C = 50 ) ),0,0.6071428571428571,0.3928571428571429,0.5347354320037994
ada ( LR ( penalty = l1 ) ),ada ( LR ( penalty = l1 ) ),0,0.59375,0.40625,0.6166576409959816
ada ( LR ( penalty = l1 ) ; learning_rate = 10 ),ada ( LR ( penalty = l1 ) ; learning_rate = 10 ),0,0.59375,0.40625,0.6133626180017018
ada ( LR ( penalty = l1 ) ),ada ( LR ( penalty = l1 ) ),0,0.59375,0.40625,0.5657626220054226
ada ( LR ( penalty = elasticnet ) ),ada ( LR ( penalty = elasticnet ) ),0,0.40625,0.59375,0.7114715169955161
"vote ( GB ( n_estimators = 50 ) , DT ( max_depth = 2 ) , RF ( max_depth = 1 ) ; voting = soft )","vote ( GB ( n_estimators = 50 ) , DT ( max_depth = 2 ) , RF ( max_depth = 1 ) ; voting = soft )",0,0.6116071428571429,0.3883928571428571,0.4304530169974896
ada ( GB ( learning_rate = 1.0 ) ),ada ( GB ( learning_rate = 1.0 ) ),0,0.40625,0.59375,7.686981083999854
